uuid,name,viaf_id,gnd_id,best_qid,best_label,best_description,best_score,best_reasons,second_qid,second_score,action,signal_source,all_candidates
bf81f8f0-7080-4513-b184-4709b33334e9,"קלייף, בענדיט",,,,,,0,,,0,manual,name,[]
dc4d0d1e-15a5-4126-b414-21d8edde010c,קלמן נייאבויער,,,,,,0,,,0,manual,name,[]
7445e323-61ed-4dc4-8333-0a1ec342ffc0,קלמן פארגעס,,,,,,0,,,0,manual,name,[]
3d07a134-38d5-4df5-a7e4-51877aff871f,"קעסלין, מאיר",,,,,,0,,,0,manual,name,[]
0f5eba9b-31aa-40ea-ac26-02968e37c321,"ראובן בר""מ צילץ",,,,,,0,,,0,manual,name,[]
b9f17f89-cf23-4521-b088-b7f493841e2f,"ראובן בר""ש",,,,,,0,,,0,manual,name,[]
876edab2-0aef-4cb4-87fb-3e2e1ff20499,"ראובן בר""ש",,,,,,0,,,0,manual,name,[]
7b250a28-b702-4230-9f93-4c8fb7821813,"ראובן בר""ש",,,,,,0,,,0,manual,name,[]
9bb346fc-6a62-4558-a6cb-5fdcfef7baa0,ראובן גומפערטץ,,,,,,0,,,0,manual,name,[]
e1acc0b8-5e13-40c6-8015-aa93af57c59e,ראובן גומפערטץ,,,,,,0,,,0,manual,name,[]
5ad07842-c11d-4e6c-bbe3-ab53766249f5,ראובן דרעזן,,,,,,0,,,0,manual,name,[]
7beb68fb-778a-4f23-b240-c5a5297cd252,ראובן הערצבערג,,,,,,0,,,0,manual,name,[]
b4281a77-113a-44b3-b157-609dd6a428e6,ראזאליע עפפינגער,,,,,,0,,,0,manual,name,[]
09d41aff-def0-45b9-9d75-c8a26cffcbcb,"ראכנאווע, יוזל",,,,,,0,,,0,manual,name,[]
ad86d343-7845-457b-a1d5-485959c5b071,"רב אהרן בן משה מגזע צבי רא""בד",,,,,,0,,,0,manual,name,[]
136bd475-cdd0-48f0-840b-d6f9545c8740,רב יצחק זעקיל עטהויזן,,,,,,0,,,0,manual,name,[]
836f0c32-7e1b-4dec-815a-ede45600df4a,"רונקל, שלמה",,,,,,0,,,0,manual,name,[]
8304bcbe-d1b4-4320-a9ac-f6d82df609d8,"ריז, אברהם בר""מ",,,,,,0,,,0,manual,name,[]
1e67722a-f638-4a0c-b41e-51bafb877645,"ריז, וואלף בר""מ",,,,,,0,,,0,manual,name,[]
a399d755-3511-4a63-ae6c-f2a05306e0db,ריזל אשת אהרן יורש,,,,,,0,,,0,manual,name,[]
a2a82222-587f-4b8e-8194-3711a7227a24,"ריז, משה בן איצק",,,,,,0,,,0,manual,name,[]
b111edeb-7156-43a9-9a7c-446742b5e03a,"ריז, נתן בר""פ",,,,,,0,,,0,manual,name,[]
12082280-11b4-4298-8064-3b2e63418d56,"רינטל, יוסף",,,,,,0,,,0,manual,name,[]
fdd4fd71-d6ec-4a11-941b-485cfce0c323,"רינטל, משה",,,,,,0,,,0,manual,name,[]
85f6f582-f97f-4e1e-811f-347bdd83a9cd,"ריס, ישראל",,,,,,0,,,0,manual,name,[]
7e755b34-e483-4390-932e-99ab70562644,"ריס, נתן",,,,,,0,,,0,manual,name,[]
121a16b6-c0aa-4455-b4ae-f9137240936b,ר' עוזר איש אפרתי,,,,,,0,,,0,manual,name,[]
90c92b26-887e-469c-890a-dcb4323f2552,"רפאל בר""ז",,,,,,0,,,0,manual,name,[]
27124c19-8174-41a5-bd10-7b24c3bea587,רפאל גלויגא,,,,,,0,,,0,manual,name,[]
0d8ac116-b382-444a-9776-d24a679a67c7,רפאל וואלף גינסבערג,,,,,,0,,,0,manual,name,[]
64f97f6b-5294-4722-b67b-e28838341e88,רפאל וועהלי (בחורי חמד),,,,,,0,,,0,manual,name,[]
79598870-581e-4434-96ce-18dcea8c3366,ר' שמואל ווערטהיימר,,,,,,0,,,0,manual,name,[]
42f804b1-1682-4759-aaa4-e877903d84e2,שאול,,,Q154365,underworld,"supernatural realm, usually beneath the earth, in various mythologies",17,search_rank_0|name_exact|has_sitelinks,Q28730,15,manual,name,"[{""qid"": ""Q154365"", ""label"": ""underworld"", ""desc"": ""supernatural realm, usually beneath the earth, in various mythologies"", ""score"": 17}, {""qid"": ""Q28730"", ""label"": ""Saul"", ""desc"": ""first king of the United Kingdom of Israel"", ""score"": 15}, {""qid"": ""Q9302723"", ""label"": ""Saul"", ""desc"": ""männlicher Vorname"", ""score"": 13}, {""qid"": ""Q23779110"", ""label"": ""Saul"", ""desc"": ""Familienname"", ""score"": 11}, {""qid"": ""Q2687393"", ""label"": ""Saul Adler"", ""desc"": ""Israeli microbiologist (1895–1966)"", ""score"": 11}, {""qid"": ""Q31780"", ""label"": ""שאול"", ""desc"": ""עולם המתים במקרא"", ""score"": 7}, {""qid"": ""Q20792115"", ""label"": ""Scha'ul"", ""desc"": ""männlicher Vorname"", ""score"": 7}]"
a8d2328b-b9ef-4206-866e-bba6cfbf4ef1,שאול,,,Q154365,underworld,"supernatural realm, usually beneath the earth, in various mythologies",17,search_rank_0|name_exact|has_sitelinks,Q28730,15,manual,name,"[{""qid"": ""Q154365"", ""label"": ""underworld"", ""desc"": ""supernatural realm, usually beneath the earth, in various mythologies"", ""score"": 17}, {""qid"": ""Q28730"", ""label"": ""Saul"", ""desc"": ""first king of the United Kingdom of Israel"", ""score"": 15}, {""qid"": ""Q9302723"", ""label"": ""Saul"", ""desc"": ""männlicher Vorname"", ""score"": 13}, {""qid"": ""Q23779110"", ""label"": ""Saul"", ""desc"": ""Familienname"", ""score"": 11}, {""qid"": ""Q2687393"", ""label"": ""Saul Adler"", ""desc"": ""Israeli microbiologist (1895–1966)"", ""score"": 11}, {""qid"": ""Q31780"", ""label"": ""שאול"", ""desc"": ""עולם המתים במקרא"", ""score"": 7}, {""qid"": ""Q20792115"", ""label"": ""Scha'ul"", ""desc"": ""männlicher Vorname"", ""score"": 7}]"
3b231788-7f99-4fb7-a779-4eca7a7bf59c,שאול,,,Q154365,underworld,"supernatural realm, usually beneath the earth, in various mythologies",17,search_rank_0|name_exact|has_sitelinks,Q28730,15,manual,name,"[{""qid"": ""Q154365"", ""label"": ""underworld"", ""desc"": ""supernatural realm, usually beneath the earth, in various mythologies"", ""score"": 17}, {""qid"": ""Q28730"", ""label"": ""Saul"", ""desc"": ""first king of the United Kingdom of Israel"", ""score"": 15}, {""qid"": ""Q9302723"", ""label"": ""Saul"", ""desc"": ""männlicher Vorname"", ""score"": 13}, {""qid"": ""Q23779110"", ""label"": ""Saul"", ""desc"": ""Familienname"", ""score"": 11}, {""qid"": ""Q2687393"", ""label"": ""Saul Adler"", ""desc"": ""Israeli microbiologist (1895–1966)"", ""score"": 11}, {""qid"": ""Q31780"", ""label"": ""שאול"", ""desc"": ""עולם המתים במקרא"", ""score"": 7}, {""qid"": ""Q20792115"", ""label"": ""Scha'ul"", ""desc"": ""männlicher Vorname"", ""score"": 7}]"
d022ddea-d5b6-4c5c-9100-0683a47f255b,"שאול (אב""ד באמסטרדם)",,,,,,0,,,0,manual,name,[]
5f0ed2c6-023c-4619-a4b9-74bb6b88b361,"שאול (אב""ד באמסטרדם)",,,,,,0,,,0,manual,name,[]
7a169892-1540-482f-98f3-f91f32ae81d0,"שאול (אב""ד באמסטרדם)",,,,,,0,,,0,manual,name,[]
0e26f6e5-c707-454b-a99e-6485b4f8be51,"שאול (אב""ד באמסטרדם)",,,,,,0,,,0,manual,name,[]
0e754494-34d6-4caa-afbb-6374a6b7106f,"שאול (אב""ד באמסטרדם)",,,,,,0,,,0,manual,name,[]
cf94c7f2-d612-48b9-b79f-70402ab45e23,"שאול בן ר' הירש לווין (אב""ד ק""ק פ""פ דאדר)",,,,,,0,,,0,manual,name,[]
978e4895-2686-452e-86b7-9abe698658ce,שאול כהנא,,,,,,0,,,0,manual,name,[]
ad26e821-5a22-43d1-b699-ebd54f9d176b,שאול כהנא,,,,,,0,,,0,manual,name,[]
df22f6f4-1dc5-4dad-9156-8c4273796339,שאול מענדלזאהן,,,,,,0,,,0,manual,name,[]
a2ec3968-59c8-4a7c-b2b0-8aa2c4ec59d8,"שאול (סג""ל אב""ד ר""מ)",,,,,,0,,,0,manual,name,[]
ac985447-28e5-4504-844b-8e0a38a467ed,שאול ראגאשנע,,,,,,0,,,0,manual,name,[]
a66049cf-8b03-4e4b-8ff2-1688e08b8ad1,"שאול רבינ' דייני ק""ק ברלין",,,,,,0,,,0,manual,name,[]
79047fe0-9eba-4d28-8f5f-8697a9f8c616,שבתי בן דוד מיאנוב,,,,,,0,,,0,manual,name,[]
c665de9f-94e5-44ce-8db9-22c462ae5fd7,שבתי בן דוד מיאנוב,,,,,,0,,,0,manual,name,[]
0f46e34b-b7e1-4e0c-ba42-a8c05d2331c5,"שואל בר""א בפפד""א",,,,,,0,,,0,manual,name,[]
c943c4a2-a8bc-40e2-95a6-568a7aafa523,שואל יפה,,,,,,0,,,0,manual,name,[]
0cd4ccda-890c-4c6d-88a3-19e07b8dab1d,"שטודס, ליפמן",,,,,,0,,,0,manual,name,[]
d95aa9d0-e5db-4391-8980-5dbbe7f1ddfd,"שטראשון, שלמה",,,,,,0,,,0,manual,name,[]
32a2cd11-09ff-4874-a5c4-9a8501bb5218,"שטרעליץ, קאפל בן פו""מ אברהם",,,,,,0,,,0,manual,name,[]
e95d70d0-78b4-4620-af66-9e1620f290a4,"שטרעליץ, קאפל בן פו''מ אברהם",,,,,,0,,,0,manual,name,[]
fe10d579-08f6-4d27-93b5-b4641f12e7f1,"שיאר, אברהם נפתלי הירץ",,,,,,0,,,0,manual,name,[]
4363ff80-4493-4030-a88b-f2509b8a2dde,"שינאווא (לה""ה אב""ד דק""ק), יצחק",,,,,,0,,,0,manual,name,[]
8bdb775e-91a0-4ad7-9e21-0a2911dcb867,"שיף, איזק בר""ב",,,,,,0,,,0,manual,name,[]
b40a5ca9-de06-47a5-8adc-52c5db6cc7a4,שכנא לאנדויא,,,,,,0,,,0,manual,name,[]
c52fc832-1269-469d-b55b-20eb75d2c846,"שלאחטב, ברוך",,,,,,0,,,0,manual,name,[]
449dc07e-3004-4143-a77f-816d091ff447,"שלאחטב, ברוך",,,,,,0,,,0,manual,name,[]
05545ae4-2956-40fa-86b2-7075124f21b8,שלאס,,,,,,0,,,0,manual,name,[]
9088bf38-c8bf-48f2-9bfa-7317637c70aa,שלום,,,Q454,peace,state of harmony characterized by lack of violent conflict and freedom from fear of violence,17,search_rank_0|name_exact|has_sitelinks,Q21623495,15,manual,name,"[{""qid"": ""Q454"", ""label"": ""peace"", ""desc"": ""state of harmony characterized by lack of violent conflict and freedom from fear of violence"", ""score"": 17}, {""qid"": ""Q21623495"", ""label"": ""שלום"", ""desc"": ""Wikimedia project page"", ""score"": 15}, {""qid"": ""Q138850"", ""label"": ""Gershom Scholem"", ""desc"": ""israelischer Hochschullehrer, Forscher der jüdischen Mystik (1897–1982)"", ""score"": 15}, {""qid"": ""Q254920"", ""label"": ""שלומית"", ""desc"": ""אחות הורדוס"", ""score"": 12}, {""qid"": ""Q21202"", ""label"": ""שלום"", ""desc"": ""שבועון יהודי טורקי"", ""score"": 11}, {""qid"": ""Q7061120"", ""label"": ""Shalom Spiegel"", ""desc"": ""professor of Medieval Jewish History"", ""score"": 9}, {""qid"": ""Q20001228"", ""label"": ""Shalom"", ""desc"": ""männlicher Vorname"", ""score"": 7}, {""qid"": ""Q219279"", ""label"": ""שלום"", ""desc"": ""archaeological site in Peru"", ""score"": 7}, {""qid"": ""Q12068060"", ""label"": ""hallo"", ""desc"": ""Grußform"", ""score"": 7}, {""qid"": ""Q19001478"", ""label"": ""Hello Internet"", ""desc"": ""discussion podcast by Brady Haran and CGP Grey"", ""score"": 6}]"
a4fcb328-5e03-4a97-9710-efa65852496b,"שלוס, מיכאל",,,,,,0,,,0,manual,name,[]
2c3862b4-0774-47a8-bea6-ed70e3688852,שלמה,,,Q29017247,Shlomo,male given name (שלמה),15,search_rank_0|name_exact,Q37085,15,manual,name,"[{""qid"": ""Q29017247"", ""label"": ""Shlomo"", ""desc"": ""male given name (שלמה)"", ""score"": 15}, {""qid"": ""Q37085"", ""label"": ""שלמה"", ""desc"": ""מלך ממלכת ישראל המאוחדת"", ""score"": 15}, {""qid"": ""Q18607854"", ""label"": ""Solomon"", ""desc"": ""Familienname"", ""score"": 13}, {""qid"": ""Q21069189"", ""label"": ""Shlomo"", ""desc"": ""männlicher Vorname"", ""score"": 11}, {""qid"": ""Q106369061"", ""label"": ""Solomon Bastomski"", ""desc"": ""Yiddish pedagogue, folklorist, writer, and editor (1891–1941)"", ""score"": 11}, {""qid"": ""Q37548163"", ""label"": ""Shlomo"", ""desc"": ""Familienname"", ""score"": 7}, {""qid"": ""Q935505"", ""label"": ""שלמה"", ""desc"": ""סרט (שאחר כך פורסם כמיני-סדרת טלוויזיה) משנת 1997"", ""score"": 7}]"
f9100958-a01b-404c-94f0-6d031d3842e1,שלמה,,,Q29017247,Shlomo,male given name (שלמה),15,search_rank_0|name_exact,Q37085,15,manual,name,"[{""qid"": ""Q29017247"", ""label"": ""Shlomo"", ""desc"": ""male given name (שלמה)"", ""score"": 15}, {""qid"": ""Q37085"", ""label"": ""שלמה"", ""desc"": ""מלך ממלכת ישראל המאוחדת"", ""score"": 15}, {""qid"": ""Q18607854"", ""label"": ""Solomon"", ""desc"": ""Familienname"", ""score"": 13}, {""qid"": ""Q21069189"", ""label"": ""Shlomo"", ""desc"": ""männlicher Vorname"", ""score"": 11}, {""qid"": ""Q106369061"", ""label"": ""Solomon Bastomski"", ""desc"": ""Yiddish pedagogue, folklorist, writer, and editor (1891–1941)"", ""score"": 11}, {""qid"": ""Q37548163"", ""label"": ""Shlomo"", ""desc"": ""Familienname"", ""score"": 7}, {""qid"": ""Q935505"", ""label"": ""שלמה"", ""desc"": ""סרט (שאחר כך פורסם כמיני-סדרת טלוויזיה) משנת 1997"", ""score"": 7}]"
24b4aff6-47e2-4b80-a6dc-18a1e57abcbb,שלמה,,,Q29017247,Shlomo,male given name (שלמה),15,search_rank_0|name_exact,Q37085,15,manual,name,"[{""qid"": ""Q29017247"", ""label"": ""Shlomo"", ""desc"": ""male given name (שלמה)"", ""score"": 15}, {""qid"": ""Q37085"", ""label"": ""שלמה"", ""desc"": ""מלך ממלכת ישראל המאוחדת"", ""score"": 15}, {""qid"": ""Q18607854"", ""label"": ""Solomon"", ""desc"": ""Familienname"", ""score"": 13}, {""qid"": ""Q21069189"", ""label"": ""Shlomo"", ""desc"": ""männlicher Vorname"", ""score"": 11}, {""qid"": ""Q106369061"", ""label"": ""Solomon Bastomski"", ""desc"": ""Yiddish pedagogue, folklorist, writer, and editor (1891–1941)"", ""score"": 11}, {""qid"": ""Q37548163"", ""label"": ""Shlomo"", ""desc"": ""Familienname"", ""score"": 7}, {""qid"": ""Q935505"", ""label"": ""שלמה"", ""desc"": ""סרט (שאחר כך פורסם כמיני-סדרת טלוויזיה) משנת 1997"", ""score"": 7}]"
122261c1-5740-4b61-b5ef-ca85f69f5876,שלמה אלימלך ואברהם,,,,,,0,,,0,manual,name,[]
5ee412c2-dd61-4ac1-b9c3-9807605494e5,שלמה בונצעל,,,,,,0,,,0,manual,name,[]
fbe62290-9f11-4d51-ae32-a683f8a92a90,שלמה בלאך,,,,,,0,,,0,manual,name,[]
f32b675a-f593-4167-85d6-039d5cf6cb81,"שלמה במהורר ישראל יצ""ו מק""ק שקלאוו",,,,,,0,,,0,manual,name,[]
8c75f69e-cc05-4306-a196-4d43b48407c2,"שלמה בר""ז",,,,,,0,,,0,manual,name,[]
f9fe16ec-d779-4c8a-a6a7-29a356eec716,"שלמה ב""ר זלמן",,,,,,0,,,0,manual,name,[]
43a5b1a5-5c3e-4865-bd0c-f533f019bab2,"שלמה ב""ר מנחם",,,,,,0,,,0,manual,name,[]
700c0144-bca5-4c5e-9315-9bba4d9a62b1,"שלמה דוד נ""ש (בחורי חמד)",,,,,,0,,,0,manual,name,[]
4e37f565-0689-40b6-963d-98940775271d,שלמה העלין,,,,,,0,,,0,manual,name,[]
76204745-d200-4543-87c6-ef6d6c4f43dd,שלמה טורנויער,,,,,,0,,,0,manual,name,[]
9e2668a2-9514-4770-978c-b1a14416b93b,שלמה מבראד,,,,,,0,,,0,manual,name,[]
37274ca7-9505-4d42-8dea-fd2ea2efce08,שלמה ניערנשטיין,,,,,,0,,,0,manual,name,[]
1385afad-1fe0-46fa-9bfe-4f2ea9c41940,"שלמה פ""ל",,,,,,0,,,0,manual,name,[]
d7addf06-8e23-4435-a00b-8836e6f9e0e5,שלמה צבי,,,Q381310,Shlomo Sternberg,American mathematician (1936–2024),19,search_rank_0|p31_human|name_partial|has_sitelinks,Q134608361,17,manual,name,"[{""qid"": ""Q381310"", ""label"": ""Shlomo Sternberg"", ""desc"": ""American mathematician (1936–2024)"", ""score"": 19}, {""qid"": ""Q134608361"", ""label"": ""Salomon Skomorowsky"", ""desc"": ""doctor Skamarovsky"", ""score"": 17}, {""qid"": ""Q30527293"", ""label"": ""שלמה צבי שיק"", ""desc"": """", ""score"": 15}, {""qid"": ""Q105176365"", ""label"": ""שלמה צבי שטראסר"", ""desc"": """", ""score"": 13}, {""qid"": ""Q118926188"", ""label"": ""Shelomoh Tsevi ben Devorah"", ""desc"": """", ""score"": 9}]"
06bd05b9-a97d-48b9-a48e-7a1165591a02,שלמה צוואנגער,,,,,,0,,,0,manual,name,[]
1a2847d9-6c0f-4534-a79d-c69e403eefb8,שלמה צעדניק,,,,,,0,,,0,manual,name,[]
7c935da5-a2ce-4f50-b1dc-556c902ff826,שלמה קארגא,,,,,,0,,,0,manual,name,[]
c7562e70-e585-45ea-a9c4-6e3cb6e2a610,שלמה קראנעק,,,,,,0,,,0,manual,name,[]
e77ab622-a21c-4ff4-a28b-f84d6e053350,שלמה קראנק,,,,,,0,,,0,manual,name,[]
9f44c3fa-0dad-4847-b5ae-1dc7ff7e5712,שלמה רונקל,,,,,,0,,,0,manual,name,[]
8bcdfab8-f489-476f-bdd1-e69b369a882f,שלמה רונקל,,,,,,0,,,0,manual,name,[]
9b404129-6c01-4a8e-8b57-7fd7da7d89e1,"שלעזינגר, הירץ",,,,,,0,,,0,manual,name,[]
d31dfdc3-5ce0-4c64-a16a-efbd2dce4702,שמה הארשין (בחורי חמד),,,,,,0,,,0,manual,name,[]
9d48e88b-c799-4ce8-8d80-46d6f156a44f,"שמואל בו פ""ום ר""ר אשרי",,,,,,0,,,0,manual,name,[]
ad563bef-5e21-4dd4-a0f1-95379b6d9511,"שמואל ב""כה נפתלי הירץ",,,,,,0,,,0,manual,name,[]
b798eea9-5ffc-4bfa-935f-090b543a190f,שמואל בן הרב הגאון בענדיט,,,,,,0,,,0,manual,name,[]
ff2e4b52-8870-4a3c-bab4-24dc7af238b2,שמואל בן הרב ט' יצחק,,,,,,0,,,0,manual,name,[]
2afe8cb2-5d76-4fd1-88c7-f70a6da5ccfb,שמואל בן שלמה חלפן,,,,,,0,,,0,manual,name,[]
eb882476-86be-41ed-815b-d6943c7f2dad,שמואל בפרוישטאט,,,,,,0,,,0,manual,name,[]
da8e01e2-34d5-4f4f-8a7d-c51667562bb7,"שמואל בר""א",,,,,,0,,,0,manual,name,[]
5bbe2c31-d972-4383-9dba-22e532a4ad35,"שמואל בר""א",,,,,,0,,,0,manual,name,[]
d7c1072d-0d5e-419a-81bc-0f9e0db43185,שמואל ברוך בינאוינטי,,,,,,0,,,0,manual,name,[]
c1ce9448-61f5-4364-8889-1e2041ed912c,"שמואל בר""י",,,,,,0,,,0,manual,name,[]
39176f09-d631-4e19-9d27-a7f67a16d184,שמואל ברסלא,,,,,,0,,,0,manual,name,[]
24397fe5-1293-4d3d-9e89-71af012b08c0,שמואל ברסלא,,,,,,0,,,0,manual,name,[]
061dbce3-5cc7-4217-9aab-9d0701f72f27,"שמואל בר""ש סג""ל",,,,,,0,,,0,manual,name,[]
200b1d19-53dd-404f-b2b1-3a1fa82528fa,שמואל העלפט,,,,,,0,,,0,manual,name,[]
d451f224-b710-4a2a-8f3b-6490a595562c,שמואל ווארבורג,,,,,,0,,,0,manual,name,[]
3d8bc13e-3f38-4220-9a5f-d0b741b7b6c9,שמואל ווערטהיים,,,,,,0,,,0,manual,name,[]
623b352c-f032-4264-a442-943a26e383d8,שמואל זנוויל,,,Q6963813,Shmuel Zanwill‏ Kahana,Israeli writer (1906-1998),19,search_rank_0|p31_human|name_partial|has_sitelinks,Q70680508,17,manual,name,"[{""qid"": ""Q6963813"", ""label"": ""Shmuel Zanwill‏ Kahana"", ""desc"": ""Israeli writer (1906-1998)"", ""score"": 19}, {""qid"": ""Q70680508"", ""label"": ""שמואל זנוויל קלפפיש"", ""desc"": """", ""score"": 17}, {""qid"": ""Q16404299"", ""label"": ""שמואל זנוויל שפיצר"", ""desc"": """", ""score"": 15}]"
6492b753-b5fe-4018-966c-daabace3023b,שמואל זנוויל,,,Q6963813,Shmuel Zanwill‏ Kahana,Israeli writer (1906-1998),19,search_rank_0|p31_human|name_partial|has_sitelinks,Q70680508,17,manual,name,"[{""qid"": ""Q6963813"", ""label"": ""Shmuel Zanwill‏ Kahana"", ""desc"": ""Israeli writer (1906-1998)"", ""score"": 19}, {""qid"": ""Q70680508"", ""label"": ""שמואל זנוויל קלפפיש"", ""desc"": """", ""score"": 17}, {""qid"": ""Q16404299"", ""label"": ""שמואל זנוויל שפיצר"", ""desc"": """", ""score"": 15}]"
e91fcf74-bf8c-4219-ae66-3b9abf81a853,שמואל זנוויל בראנדיבורג,,,,,,0,,,0,manual,name,[]
e2d2a8f9-d449-451f-b0eb-d4585fffb2f9,שמואל כהרר נפתלי הירץ,,,,,,0,,,0,manual,name,[]
7e68ecfe-2c09-4c0b-aae3-1cb5b35e6db8,"שמואל כ""ץ",,,Q110567718,Shemuʼel Kats,(born 1955),20,search_rank_1|p31_human|name_exact|has_sitelinks,Q1174903,17,manual,name,"[{""qid"": ""Q110567718"", ""label"": ""Shemuʼel Kats"", ""desc"": ""(born 1955)"", ""score"": 20}, {""qid"": ""Q1174903"", ""label"": ""Shmuel Katz"", ""desc"": ""Wikimedia disambiguation page"", ""score"": 17}]"
ed164732-f3fe-4691-91bf-5ee41324659b,שמואל לאנדא,,,,,,0,,,0,manual,name,[]
2d9080f5-017d-4f38-8a3d-d62eb2f13eb7,שמואל לוי,,,Q7499658,Shmuel Levi,Israeli painter (1884-1966),22,search_rank_0|p31_human|name_exact|has_sitelinks,Q15437482,20,manual,name,"[{""qid"": ""Q7499658"", ""label"": ""Shmuel Levi"", ""desc"": ""Israeli painter (1884-1966)"", ""score"": 22}, {""qid"": ""Q15437482"", ""label"": ""Samuel Saul Levy"", ""desc"": ""French industrialist (1884-1966)"", ""score"": 20}, {""qid"": ""Q94579287"", ""label"": ""Chochko Levi"", ""desc"": ""Israeli footballer"", ""score"": 18}, {""qid"": ""Q47657921"", ""label"": ""Samuel Levi"", ""desc"": """", ""score"": 13}, {""qid"": ""Q92205090"", ""label"": ""Shmuel Levi (IDF Soldier)"", ""desc"": ""Israeli soldier"", ""score"": 11}]"
da275e19-cb95-4874-a6b4-992978be6790,"שמואל לוי בר""שח",,,,,,0,,,0,manual,name,[]
702fb260-8664-4a40-a2f1-9d691f6fab9a,שמואל לוי פרענקל,,,,,,0,,,0,manual,name,[]
7ddaa58a-fe26-4f53-baa1-b51b00084d1e,שמואל ניקלסוברג,,,,,,0,,,0,manual,name,[]
7d3bd58f-55d0-4aa2-8813-d3a705758f6f,שמואל סטנאב,,,,,,0,,,0,manual,name,[]
a3913cfe-f1d0-4d2c-aece-f538dbf7accb,שמואל סמטור,,,,,,0,,,0,manual,name,[]
86a387dc-394b-43d7-b84b-d9c8966db529,שמואל פאלאק,,,,,,0,,,0,manual,name,[]
8a3e0c70-8518-4fed-bc3c-28060f350d22,"שמואל פ""ד",,,,,,0,,,0,manual,name,[]
a99f8ff0-bc2a-4f7d-8609-c3b0dd5e9eaf,"שמואל פ""ל",,,,,,0,,,0,manual,name,[]
7fd16619-b2bf-47e7-a397-b8f464c249de,"שמואל פרנס דד""א",,,,,,0,,,0,manual,name,[]
3935aba6-ae4a-41b1-ab08-3a0cb70ff725,שמואל צבי בן קלונימוס קלמן,,,,,,0,,,0,manual,name,[]
